OBJECTID,HSISID,Name,Address 1,Address 2,City,State,Postal Code,Phone Number,Restaurant Open Date,Facility Type,Longitude,Latitude,geo_point_2d
2743,04092025192,"BIG DOM'S BAGEL SHOP",203 E CHATHAM ST,,CARY,NC,27511,(919) 377-1143,2018-08-06,2 - Food Stands,-78.77842259,35.78773651,"35.78774358056228, -78.77842524254177"
2768,04092025243,LITTLE CAESARS EXPRESS,102 GREGSON DR,,CARY,NC,27511,(919) 481-4493,2019-02-27,2 - Food Stands,-78.80543444,35.74005586,"35.74006292183538, -78.80543709259956"
2797,04092025294,HARRIS TEETER #330 STARBUCKS,1151 TRYON VILLAGE DR,,CARY,NC,27518,(919) 233-3476,2019-11-26,2 - Food Stands,-78.74322595,35.74716476,"35.74717183250092, -78.74322858915211"
2815,04092025339,LOWES FOODS #262 PRODUCE,687 MILLS PARK DR,,CARY,NC,27519,(919) 297-2995,2021-02-16,2 - Food Stands,-78.89712107,35.80863492,"35.80864200000044, -78.8971237547297"
2877,04092025495,"DONOVAN'S DISH",107 EDINBURGH SOUTH DR,131,CARY,NC,27511,(919) 651-8309,2023-02-10,2 - Food Stands,-78.79806693,35.73669743,"35.73670449695699, -78.79806958624583"
3159,04092110001,NORTHWOODS ELEMENTARY CAFETERIA,8850 CHAPEL HILL RD,,CARY,NC,27513-3741,(919) 460-3491,1991-09-16,11 - Public School Lunch,-78.78956702,35.79556676,"35.795573832288596, -78.78956967309686"
3161,04092110005,FARMINGTON WOODS ELEM. CAFETERIA,1413 HAMPTON VALLEY RD,,CARY,NC,27511-4548,(919) 460-3476,1991-09-17,11 - Public School Lunch,-78.77459893,35.75793869,"35.757945754427375, -78.77460158336619"
3218,04092110106,WEST CARY MIDDLE SCH.CAFETERIA,1000 EVANS RD,,CARY,NC,27513-3111,(919) 460-3528,1996-08-23,11 - Public School Lunch,-78.79252626,35.80255109,"35.80255816782225, -78.79252891365985"
3229,04092110116,REEDY CREEK ELEM. CAFETERIA,940 REEDY CREEK RD,,CARY,NC,27513-3046,(919) 380-3660,1999-08-04,11 - Public School Lunch,-78.76818761,35.81272933,"35.81273641301039, -78.7681902573711"
3254,04092110145,TURNER CREEK ELEMENTARY CAFETERIA,6801 TURNER CREEK RD,,CARY,NC,27519,(919) 363-1399,2004-07-09,11 - Public School Lunch,-78.87522181,35.77275976,"35.77276682634777, -78.87522449157437"
3255,04092110146,HIGHCROFT ELEMENTARY CAFETERIA,5415 HIGHCROFT DR,,CARY,NC,27519,(919) 460-3580,2004-07-12,11 - Public School Lunch,-78.88408865,35.80071618,"35.80072325772007, -78.8840913350319"
3304,04092110502,CARDINAL CHARTER ACADEMY,1020 ST. CHARLES PLACE,,CARY,NC,27513,(919) 653-5000,2014-08-18,11 - Public School Lunch,-78.78075602,35.80125484,"35.8012619161362, -78.78075867395509"
3368,04092160052,BROOKDALE MACARTHUR PARK,111 MAC ARTHUR DR,,CARY,NC,27511,(919) 460-5959,2006-04-25,16 - Institutional Food Service,-78.835521,35.7724556,"35.77246267078664, -78.83552367309993"
3404,04092300140,WHOLE FOODS MARKET MEAT MARKET,102 B NEW WAVERLY PL,,CARY,NC,27511,,2000-05-09,30 - Meat Market,-78.77852676,35.7366694,"35.73667646297901, -78.77852940387797"
3427,04092300173,FOOD LION #727 MEAT MARKET,900 NE MAYNARD RD,,CARY,NC,27513-4163,(919) 460-6274,2002-06-18,30 - Meat Market,-78.76838418,35.80043542,"35.800442496958084, -78.76838683271491"
3433,04092300179,FOOD LION #624 MEAT MARKET,2458 SW CARY PKY,,CARY,NC,27513-5318,(919) 481-1822,2000-07-01,30 - Meat Market,-78.82085568,35.76364284,"35.7636499105793, -78.82085834054683"
3469,04092300283,LA BONITA MEAT MARKET,836-110 E CHATHAM ST,,CARY,NC,27511,(919) 650-3161,2017-03-02,30 - Meat Market,-78.76088327,35.79050976,"35.79051683877531, -78.76088591912385"
3496,04092019512,LAKEVIEW CAFE,11000 WESTON PKWY,,CARY,NC,27513,(919) 931-3433,2025-04-18,1 - Restaurant,-78.80246418,35.82848101,"35.82848808936679, -78.80246684073178"
3553,04092019545,BRITTANY PLACE EXPANSION FOOD SERVICE,210 WALKER STONE DR,SUITE B,CARY,NC,27513,,2024-12-01,1 - Restaurant,-78.84434383,35.7870001,"35.78700717375289, -78.84434649726312"
3559,04092019548,YOHO ASIAN BISTRO,8204 TRYON WOODS DR,STE 106,CARY,NC,27518,(919) 859-8081,2024-11-13,1 - Restaurant,-78.74322595,35.74716476,"35.74717183250092, -78.74322858915211"
3577,04092025640,AFC ZENSHI @ PUBLIX 1552,425 EMISSARY DR,,CARY,NC,27519,(919) 388-7201,2024-11-21,2 - Food Stands,-78.90353622,35.82486983,"35.824876910118476, -78.90353891061324"
3665,04092019613,PIZZA HUT #036626,920 NE MAYNARD RD,,CARY,NC,27513,(919) 469-9991,2025-02-03,1 - Restaurant,-78.76838418,35.80043542,"35.800442496958084, -78.76838683271491"
3702,04092019633,FARMSIDE KITCHEN,316 COLONADES WAY,STE 112,CARY,NC,27518,(919) 322-2975,2025-03-01,1 - Restaurant,-78.77756452,35.73853427,"35.73854133532604, -78.77756716738376"
3714,04092019643,"DOC B'S",25 FENTON MAIN ST,,CARY,NC,27511,,2025-03-17,1 - Restaurant,-78.75852986,35.78087951,"35.78088658725803, -78.75853250296632"
3716,04092019645,ACAI EXPRESS,3434 KILDAIRE FARM RD,,CARY,NC,27518,,2025-03-21,1 - Restaurant,-78.79564018,35.70596311,"35.7059701674902, -78.79564282957766"
3747,04092019668,GLENAIRE ASSISTED LIVING DINING,5500 GLENHOPE CT,,CARY,NC,27511,,2025-04-28,1 - Restaurant,-78.78516043,35.77627942,"35.776286497224085, -78.78516308415941"
3748,04092019666,THE HALAL GUYS,2000 BOULDERSTONE WAY,,CARY,NC,27519,,2025-04-18,1 - Restaurant,-78.84859333,35.79156092,"35.79156799389908, -78.84859600625032"
3790,04092019697,ROYALE CURRY,990 HIGH HOUSE RD,,CARY,NC,27513,(919) 234-0985,2025-05-23,1 - Restaurant,-78.82691634,35.78842126,"35.78842833559435, -78.82691900326957"
3893,04092019767,PRESTONWOOD COUNTRY CLUB RED FOX KITCHEN,300 PRESTONWOOD PKWY,,CARY,NC,27513,,2025-08-01,1 - Restaurant,-78.83456499,35.79547785,"35.795484921563386, -78.83456766169395"
3956,04092019805,STARBUCKS #23309,1015 PARKSIDE MAIN ST,,CARY,NC,27519,(919) 466-8062,2025-09-05,1 - Restaurant,-78.88790797,35.84638883,"35.8463959101066, -78.88791066159826"
4024,04092019853,ALTITUDE TRAMPOLINE PARK,220 GRANDE HEIGHTS DR,,CARY,NC,27513,,2025-10-31,1 - Restaurant,-78.78059125,35.80471168,"35.80471875401835, -78.78059390784402"
4025,04092019854,MEZCALITO CARY,1102 WALNUT ST,,CARY,NC,27511,,2025-10-31,1 - Restaurant,-78.76331735,35.77087984,"35.77088691635001, -78.76332000053306"
4062,04092019876,MAHANA FRESH,1151 PARKSIDE MAIN ST,,CARY,NC,27519,,2025-11-10,1 - Restaurant,-78.88929615,35.84835999,"35.848367078137315, -78.88929884121994"
4065,04092019877,HONEYBAKED HAM #1937,1203 PARKSIDE MAIN ST,,CARY,NC,27519,,2025-11-10,1 - Restaurant,-78.88929615,35.84835999,"35.848367078137315, -78.88929884121994"
602,04092016014,"CAPI'S",2700 REGENCY PKY,,CARY,NC,27518,(919) 468-0084,2011-09-30,1 - Restaurant,-78.7890716,35.73392686,"35.73393392155822, -78.78907425379025"
605,04092016040,SUBWAY #52361,2010 KILDAIRE FARM  RD,,CARY,NC,27511,(919) 851-3399,2011-11-08,1 - Restaurant,-78.78211243,35.73717418,"35.737181245783646, -78.78211507525596"
621,04092016091,ENRIGO ITALIAN BISTRO,575 NEW WAVERLY PL,STE 106,CARY,NC,27518,(919) 854-7731,2012-01-25,1 - Restaurant,-78.77756452,35.73853427,"35.73854133532604, -78.77756716738376"
690,04092016337,THE CARY PUB,6454  TRYON  RD,,CARY,NC,27518,(919) 859-1070,2013-01-18,1 - Restaurant,-78.76155635,35.7455991,"35.74560616778627, -78.76155899197015"
719,04092016465,"CORBETT'S BURGERS   SODA BAR",126 KILMAYNE DR,,CARY,NC,27511,(919) 466-0055,2013-07-16,1 - Restaurant,-78.78304568,35.77049175,"35.77049882674282, -78.78304833482575"
733,04092016492,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD,,CARY,NC,27513-8720,(919) 380-1323,2013-09-06,1 - Restaurant,-78.81241251,35.78438851,"35.78439558119845, -78.81241516764706"
738,04092016502,EL CUSCATLECO RESTAURANT,1383 SE MAYNARD RD,,CARY,NC,27511,(919) 650-2706,2013-09-04,1 - Restaurant,-78.76443201,35.78847518,"35.78848225167334, -78.76443465906327"
774,04092016625,"CILANTRO INDIAN CAFE'",107 EDINBURGH SOUTH DR,STE 107,CARY,NC,27511,(919) 234-1264,2014-02-21,1 - Restaurant,-78.79806693,35.73669743,"35.73670449695699, -78.79806958624583"
788,04092016654,TASTE OF JAMAICA,600 E CHATHAM ST,#B,CARY,NC,27511,(919) 461-0045,2014-03-26,1 - Restaurant,-78.76780094,35.79070743,"35.790714503192, -78.76780359230246"
813,04092016727,HARRIS TEETER #236 STARBUCKS,"7145  O'KELLY CHAPEL RD",,CARY,NC,27519,(919) 465-9432,2014-08-04,1 - Restaurant,-78.8882479,35.8441495,"35.844156586889284, -78.88825059273711"
857,04092016866,AWAZE ETHIOPIAN AND ERITREAN CUISINE,904 NE MAYNARD RD,,CARY,NC,27513,(919) 377-2599,2015-02-05,1 - Restaurant,-78.76838418,35.80043542,"35.800442496958084, -78.76838683271491"
859,04092016882,CHICK-FIL-A #699,1803 N. HARRISON AVE.,,CARY,NC,27513,(919) 678-1444,2015-02-16,1 - Restaurant,-78.76967135,35.82932558,"35.829332664428705, -78.76967400029709"
880,04092016945,PANERA #1806,1004 PARKSIDE MAIN ST,,CARY,NC,27519,(919) 337-0020,2015-06-04,1 - Restaurant,-78.88642865,35.84618367,"35.84619075477207, -78.88643133499676"
956,04092017126,SASSOOL,1347 KILDAIRE FARM RD,,CARY,NC,27511,(919) 300-5586,2015-12-07,1 - Restaurant,-78.78193785,35.75976468,"35.759771748933424, -78.78194049746463"
959,04092017135,GOOD HARVEST,1104 LEDSOME LN,SUITE 105,CARY,NC,27511,(919) 322-5558,2016-01-19,1 - Restaurant,-78.74822919,35.76313034,"35.76313741275029, -78.74823183557102"
978,04092017204,THE HICKORY TAVERN #26,1156 PARKSIDE MAIN ST,,CARY,NC,27519,(919) 466-7802,2016-04-12,1 - Restaurant,-78.88929615,35.84835999,"35.848367078137315, -78.88929884121994"
992,04092017243,TENKO JAPAN,280 MEETING ST,#103,CARY,NC,27518,(984) 200-0569,2016-06-17,1 - Restaurant,-78.74478994,35.75665901,"35.75666607815362, -78.74479257805031"
1011,04092017309,BOTTLEDOG BITES   BREWS,8306 CHAPEL HILL RD,,CARY,NC,27513,(919) 694-5377,2016-09-08,1 - Restaurant,-78.77617019,35.79224525,"35.792252329235474, -78.77617283826096"
1037,04092017468,AROMA KOREA,160 NE MAYNARD  RD,STE 114,CARY,NC,27513,(919) 650-2696,2016-12-07,1 - Restaurant,-78.78043043,35.80237168,"35.80237875468139, -78.78043308094507"
1063,04092017528,KATHMANDU KITCHEN,1275 NW MAYNARD RD,,CARY,NC,27513,(919) 535-3026,2017-03-01,1 - Restaurant,-78.81100001,35.78581026,"35.7858173295153, -78.81100266997566"
1087,04092017573,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR,,CARY,NC,27519,(919) 234-1387,2017-04-20,1 - Restaurant,-78.85752141,35.820416,"35.82042308373357, -78.85752408978365"
1099,04092017606,FAIRFIELD INN   SUTIES RALEIGH CARY,1120 LEDSOME LN,,CARY,NC,27511,(919) 301-8467,2017-05-01,1 - Restaurant,-78.74854727,35.76241093,"35.762417999839464, -78.74854991008432"
1109,04092017625,PARKSIDE INDIAN GRILL,1116 PARKSIDE MAIN ST,,CARY,NC,27519,(919) 378-1819,2017-05-30,1 - Restaurant,-78.88929615,35.84835999,"35.848367078137315, -78.88929884121994"
1126,04092017655,THAI LOTUS,3450 KILDAIRE FARM RD,SUITE 150,CARY,NC,27518,(984) 229-7333,2017-06-29,1 - Restaurant,-78.79652285,35.70711427,"35.707121329408686, -78.79652549975759"
1137,04092017672,STONERIDGE,105 CONVENTION DR,,CARY,NC,27511,(919) 460-0560,2017-08-29,1 - Restaurant,-78.75899685,35.77592909,"35.77593616768722, -78.75899949734857"
1150,04092017708,OUTBACK #3443,901 WALNUT ST,,CARY,NC,27511,(919) 460-1770,2017-10-05,1 - Restaurant,-78.76562102,35.77485801,"35.77486508330142, -78.76562366458889"
1159,04092017727,WHOLE FOODS MARKET #10611 CULINARY,5055 ARCO ST,,CARY,NC,27519,(984) 228-0300,2017-11-03,1 - Restaurant,-78.88191823,35.83348308,"35.83349016139615, -78.8819209102438"
1169,04092017743,CHENGDU 7 SICHUAN CUISINE,748 E CHATHAM ST SUITE E,,CARY,NC,27511,(919) 883-5567,2017-11-27,1 - Restaurant,-78.76514284,35.79157176,"35.791578838482266, -78.76514549164654"
1200,04092017818,FIREHOUSE SUBS #1530,2222 WALNUT ST,,CARY,NC,27518,(919) 322-1986,2018-03-27,1 - Restaurant,-78.74288194,35.7554271,"35.755434167263935, -78.74288457835792"
1221,04092017865,THE SHINY DINER,1550 BUCK JONES RD,,CARY,NC,27606,(919) 469-3663,2018-06-22,1 - Restaurant,-78.74435361,35.76446209,"35.764469161842094, -78.74435624550703"
1243,04092017919,DICED,"7157 O'KELLEY CHAPEL RD",,CARY,NC,27619,(919) 678-5004,2018-09-06,1 - Restaurant,-78.8882479,35.8441495,"35.844156586889284, -78.88825059273711"
1244,04092017922,CLEAN EATZ,1856 BOULDERSTONE WAY,,CARY,NC,27519,(919) 650-1897,2018-08-23,1 - Restaurant,-78.84859333,35.79156092,"35.79156799389908, -78.84859600625032"
1257,04092017942,MCDONALDS #7501,1299 KILDAIRE FARM  RD,,CARY,NC,27511,(919) 469-3519,2018-09-28,1 - Restaurant,-78.78290744,35.76224834,"35.76225541350237, -78.7829100930073"
1286,04092018004,PUBLIX 1552 DELI,425 EMISSARY DR,,CARY,NC,27519,(919) 388-7201,2018-11-07,1 - Restaurant,-78.90353622,35.82486983,"35.824876910118476, -78.90353891061324"
1293,04092018010,LEVITY RALEIGH,1224 PARKSIDE MAIN ST,,CARY,NC,27519,,2018-12-21,1 - Restaurant,-78.88929615,35.84835999,"35.848367078137315, -78.88929884121994"
1299,04092018027,STARBUCKS #49535,3460 KILDAIRE FARM RD,,CARY,NC,27518,,2019-01-15,1 - Restaurant,-78.79541126,35.70489085,"35.70489790991349, -78.79541391638587"
1320,04092018079,COURTYARD BY MARRIOTT PARKSIDE TOWN COMMONS FOOD S,1008 PARKSIDE MAIN ST,,CARY,NC,27519,(919) 659-1250,2019-03-21,1 - Restaurant,-78.88576156,35.84626358,"35.846270664712534, -78.88576424559322"
1351,04092018143,VERIZON CARY MARKETPLACE,7000 WESTON PKWY,,CARY,NC,27513,(336) 317-4537,2019-07-26,1 - Restaurant,-78.79195185,35.83092875,"35.83093583802035, -78.79195450653718"
1369,04092018171,HARRIS TEETER #494 DELI,1273 NW MAYNARD RD,,CARY,NC,27513,(919) 380-9955,2019-08-26,1 - Restaurant,-78.81194009,35.78535151,"35.785358580623, -78.81194275167114"
1370,04092018170,CHANDELIER EVENT VENUE,1077 DARRINGTON DR,,CARY,NC,27513,(336) 202-2792,2019-09-04,1 - Restaurant,-78.81667892,35.79929267,"35.79929974852968, -78.81668158678443"
1422,04092018306,MC RESTAURANT,324 S ACADEMY ST,,CARY,NC,27511,(919) 302-3690,2020-01-27,1 - Restaurant,-78.78164252,35.78328184,"35.78328891607472, -78.78164517405361"
1435,04092018321,THE CAFE,1500 N HARRISON AVE,,CARY,NC,27513,(919) 228-4598,2020-02-11,1 - Restaurant,-78.76821234,35.81996575,"35.81997283271582, -78.76821499386469"
1436,04092018326,"CICI'S PIZZA",2700 NC 55 HWY,,CARY,NC,27519,(919) 249-6448,2020-02-24,1 - Restaurant,-78.8701639,35.78474926,"35.784756335576425, -78.87016657516457"
1441,04092018336,OKJA,1080 DARRINGTON DR,,CARY,NC,27513,(919) 650-1565,2020-03-17,1 - Restaurant,-78.8167275,35.80047184,"35.800478915973635, -78.81673016470113"
1451,04092018351,TROPICAL SMOOTHIE CAFE,817 BASS PRO LN,,CARY,NC,27513,(919) 378-9333,2020-04-22,1 - Restaurant,-78.77007336,35.83116267,"35.83116975455087, -78.77007600888682"
1464,04092018375,PECK AND PLUME,301 S ACADEMY ST,,CARY,NC,27511,(919) 670-5000,2020-06-05,1 - Restaurant,-78.78084094,35.78483825,"35.78484532950932, -78.78084358703559"
1467,04092018381,WEGMANS #139 MAIN KITCHEN/SUSHI/BURGER BAR/SKULLER,3710 DAVIS DR,,CARY,NC,27519,(919) 415-0210,2020-06-10,1 - Restaurant,-78.85023041,35.82831809,"35.82832516808825, -78.85023308320056"
1473,04092018388,TAQUERIA Y RESTAURANTE EL PRIMO,744 E CHATHAM ST,A &AMP; B,CARY,NC,27511,(919) 347-0086,2020-06-24,1 - Restaurant,-78.7669176,35.79077934,"35.7907864192227, -78.766920251914"
1475,04092018392,ACADEMY STREET BISTRO,200 S ACADEMY ST,STE 100,CARY,NC,27511,(919) 377-0509,2020-06-30,1 - Restaurant,-78.78169825,35.78645034,"35.78645741921164, -78.78170090672751"
1485,04092018409,MOD PIZZA - WAVERLY,316 COLONADES WAY,,CARY,NC,27518,(919) 241-7200,2020-07-27,1 - Restaurant,-78.77756452,35.73853427,"35.73854133532604, -78.77756716738376"
1510,04092018451,KOI RAMEN,919 N HARRISON AVE,,CARY,NC,27513,(919) 377-8088,2020-09-25,1 - Restaurant,-78.78340135,35.8006801,"35.80068717375723, -78.78340400301497"
1534,04092018497,TAKE 5 CAFE,4025 CENTREGREEN  WAY,,CARY,NC,27513,(919) 818-5420,2020-12-14,1 - Restaurant,-78.79484018,35.8264185,"35.826425580677856, -78.79484283531922"
1539,04092018506,SHANGHAI ALLEY,1148 KILDAIRE FARM RD,,CARY,NC,27511,(919) 380-2900,2020-12-17,1 - Restaurant,-78.78364284,35.76557968,"35.76558675438078, -78.78364549417266"
1551,04092018527,SOBOL,8204 TRYON WOODS DR,,CARY,NC,27518,(919) 439-1777,2021-02-10,1 - Restaurant,-78.74322595,35.74716476,"35.74717183250092, -78.74322858915211"
1555,04092018458,DUNKIN BASKIN ROBBINS HWY 55 CARY,2740 NC HWY 55,STE 100,CARY,NC,27519,(919) 303-4334,2020-10-06,1 - Restaurant,-78.87101487,35.78561634,"35.785623416234785, -78.87101755329608"
1558,04092018535,LOWES FOODS #262 DELI/CHEESE,687 MILLS PARK DR,,CARY,NC,27519,(919) 297-2995,2021-02-16,1 - Restaurant,-78.89712107,35.80863492,"35.80864200000044, -78.8971237547297"
1596,04092018593,"WENDY'S",1809 N HARRISON AVE,,CARY,NC,27513,(919) 677-0039,2021-03-24,1 - Restaurant,-78.76795836,35.83059517,"35.83060225126392, -78.76796100859532"
1600,04092018600,"MIRCHI'S INDIAN KITCHEN",328 SEMBLER LN,,CARY,NC,27519,(919) 650-3007,2021-04-06,1 - Restaurant,-78.90353622,35.82486983,"35.824876910118476, -78.90353891061324"
1648,04092018671,BURGER KING #11244,2791 NC 55 HWY,,CARY,NC,27511,(919) 387-0071,2021-07-02,1 - Restaurant,-78.87169591,35.78608001,"35.78608707746394, -78.87169858670184"
1688,04092018737,"FANG'S KITCHEN",677 MILLS PARK DR,,CARY,NC,27519,(919) 234-6699,2021-11-16,1 - Restaurant,-78.89712107,35.80863492,"35.80864200000044, -78.8971237547297"
75,04092011426,"ATRIUM CAFE, THE","500 SAS CAMPUS DR,  BLDG R",BUILDING R,CARY,NC,27513,(919) 531-9380,1994-01-28,1 - Restaurant,-78.75797286,35.82399708,"35.82400416176285, -78.75797550948539"
90,04092011783,TACO BELL #3421,1120 KILDAIRE FARM RD,,CARY,NC,27511-4523,(919) 481-0850,1995-12-04,1 - Restaurant,-78.7822126,35.76974584,"35.76975291598005, -78.78221524848162"
105,04092011980,REMINGTON GRILL,208 CROSSROADS BLVD,,CARY,NC,27511-6892,(919) 233-1494,1996-12-11,1 - Restaurant,-78.73871469,35.76064643,"35.76065349732471, -78.73871732686946"
109,04092012037,"WOODY'S SPORTS TAVERN   GRILL",8322 CHAPEL HILL RD,,CARY,NC,27513-4051,(919) 380-7737,1997-03-24,1 - Restaurant,-78.77617019,35.79224525,"35.792252329235474, -78.77617283826096"
112,04092012056,"TORERO'S MEXICAN RESTAURANT V",1207-C KILDAIRE FARM RD,,CARY,NC,27511,(919) 468-8711,1997-06-03,1 - Restaurant,-78.78219418,35.76380551,"35.763812580889606, -78.78219682903689"
190,04092013400,WOODLAND TERRACE INDEPENDENT LIVING FOODSERVICES,300 KILDAIRE WOODS DR,,CARY,NC,27511-7708,(919) 465-0356,2001-09-05,1 - Restaurant,-78.77900843,35.76613693,"35.766143999631154, -78.7790110804071"
230,04092013705,UDUPI CAFE,590 E CHATHAM ST,,CARY,NC,27511,(919) 465-0898,2002-10-29,1 - Restaurant,-78.7683206,35.79037417,"35.79038125099687, -78.76832324527842"
235,04092013151,WHOLE FOODS MARKET DELI-SUSHI-CHEESE,102 B NEW WAVERLY PL,,CARY,NC,27511,(919) 816-8830,2000-05-09,1 - Restaurant,-78.77852676,35.7366694,"35.73667646297901, -78.77852940387797"
290,04092014126,"RUTH'S CHRIS STEAKHOUSE",2010 RENNAISANCE PARK PL,,CARY,NC,27513,(919) 677-0033,2004-08-17,1 - Restaurant,-78.77115668,35.82699559,"35.82700267089776, -78.7711593348941"
348,04092014563,RED ROBIN #567,2260 WALNUT ST,,CARY,NC,27511,(919) 854-5415,2006-04-24,1 - Restaurant,-78.74211945,35.75449068,"35.75449774817733, -78.74212209228233"
386,04092014858,"MOE'S SOUTHWEST GRILL #683",280 MEETING ST,STE 101,CARY,NC,27518,(919) 854-1111,2007-04-30,1 - Restaurant,-78.74478994,35.75665901,"35.75666607815362, -78.74479257805031"
435,04092015133,COBBLESTONE @ KOKA BOOTH AMPHITHEATRE,8003 REGENCY PKY,,CARY,NC,27513,(919) 610-9904,2008-05-21,1 - Restaurant,-78.79540992,35.72902885,"35.72903591047154, -78.79541257519658"
1808,04092018906,CROSSTOWN PUB,154 E CHATHAM ST,,CARY,NC,27511,(919) 650-2853,2022-07-14,1 - Restaurant,-78.77962669,35.78718751,"35.78719458109241, -78.77962934087743"
1816,04092018915,EL AMIGO MEXICAN RESTAURANT,404 W CHATHAM ST,,CARY,NC,27511,(919) 317-0016,2022-07-22,1 - Restaurant,-78.7884575,35.78704359,"35.78705066425939, -78.78846015867025"
1817,04092018916,BOJANGLES #54,3900 NC 55 HWY,,CARY,NC,27519,(919) 234-1118,2022-07-22,1 - Restaurant,-78.87283731,35.81923759,"35.81924467022969, -78.87283999405578"
1826,04092018927,BREW COFFEE BAR- CARY THEATER,122 E CHATHAM ST,SUITE 112,CARY,NC,27511,(919) 377-1472,2022-08-08,1 - Restaurant,-78.78039644,35.78710751,"35.787114586832566, -78.78039909305063"
1838,04092018942,M SUSHI/M IZAKAYA,4 FENTON MAIN ST,,CARY,NC,27511,(919) 377-2204,2022-09-05,1 - Restaurant,-78.75852986,35.78087951,"35.78088658725803, -78.75853250296632"
1850,04092018959,MI CANCUN #3,1400 BOULDERSTONE WAY,,CARY,NC,27519,(984) 333-0069,2022-09-19,1 - Restaurant,-78.84803883,35.79230834,"35.79231541314684, -78.84804149954364"
1855,04092018975,APPLE CAFE MACS ESPRESSO BAR,301 METLIFE WAY,,CARY,NC,27513,,2022-10-03,1 - Restaurant,-78.79710342,35.83059458,"35.830601665119204, -78.79710608324116"
1867,04092018991,"BB'S CRISPY CHICKEN",1147 PARKSIDE MAIN ST,,CARY,NC,27519,(984) 272-3500,2022-11-03,1 - Restaurant,-78.89104131,35.84748842,"35.84749550293994, -78.89104400318746"
1871,04092018997,"JERSEY MIKE'S #3127",280  MEETING ST,,CARY,NC,27518,(919) 459-8896,2022-11-18,1 - Restaurant,-78.74478994,35.75665901,"35.75666607815362, -78.74479257805031"
1873,04092018998,"JERSEY MIKE'S #3099",3490 KILDAIRE FARM RD,STE 172,CARY,NC,27518,(919) 363-1827,2022-11-18,1 - Restaurant,-78.79564018,35.70596311,"35.7059701674902, -78.79564282957766"
1874,04092018999,"JERSEY MIKE'S #3024",701 CARY TOWNE BLVD,,CARY,NC,27511,(919) 461-8100,2022-11-18,1 - Restaurant,-78.76675868,35.77660368,"35.77661074879478, -78.7667613259852"
1911,04092019047,RBF YOUR AUTHENTIC CHAMPAGNE BAR,210 E CHATHAM ST,10,CARY,NC,27511,(919) 377-2003,2023-01-20,1 - Restaurant,-78.77743835,35.78708842,"35.78709549688022, -78.77744100032248"
1933,04092019076,QNOODLES,1026 RYAN RD,,CARY,NC,27511,(919) 468-9958,2023-03-02,1 - Restaurant,-78.76675868,35.77660368,"35.77661074879478, -78.7667613259852"
1947,04092019093,CHIDO TACO,151 SE CARY PKY,,CARY,NC,27511,,2023-04-03,1 - Restaurant,-78.78193785,35.75976468,"35.759771748933424, -78.78194049746463"
1967,04092019117,BIRYANI MAXX,590 E CHATHAM ST,102,CARY,NC,27511-6955,(919) 377-0346,2023-05-09,1 - Restaurant,-78.7683206,35.79037417,"35.79038125099687, -78.76832324527842"
1989,04092019142,REFUEL #103,1205 NE MAYNARD RD,,CARY,NC,27513,,2023-06-07,1 - Restaurant,-78.76291177,35.7946935,"35.79470058111889, -78.76291441303083"
579,04092015894,DAIRY QUEEN GRILL   CHILL,631 WALNUT  ST,,CARY,NC,27511,(919) 465-2100,2011-03-09,1 - Restaurant,-78.76675868,35.77660368,"35.77661074879478, -78.7667613259852"
580,04092015913,SAS BUILDING C CAFE,820 SAS CAMPUS DR,,CARY,NC,27513,(919) 531-8651,2011-03-16,1 - Restaurant,-78.75122068,35.81750117,"35.81750825746541, -78.75122332933196"
588,04092015942,RED BOWL ASIAN BISTRO,2020 BOULDERSTONE WAY,,CARY,NC,27519,(919) 388-9977,2011-05-18,1 - Restaurant,-78.84859333,35.79156092,"35.79156799389908, -78.84859600625032"
615,04092016073,THE GARDEN GRILLE   BAR (AT HILTON GARDEN INN),131 COLUMBUS AVE,,CARY,NC,27518,(919) 377-0440,2011-12-21,1 - Restaurant,-78.73638403,35.75644435,"35.756451418801745, -78.73638666250469"
616,04092016077,CHINA CARY,2972 KILDAIRE FARM RD,,CARY,NC,27511,(919) 363-5688,2012-01-04,1 - Restaurant,-78.78870059,35.71809477,"35.71810183254424, -78.78870324233264"
641,04092016148,TAIPEI AUTHENTIC CHINESE CUISINE,121 E CHATHAM ST,,CARY,NC,27511,(919) 388-5885,2012-04-18,1 - Restaurant,-78.78051934,35.78769276,"35.787699838007065, -78.78052199171844"
653,04092015842,YUM YUM THAI CUISINE,1861 N HARRISON AVE,,CARY,NC,27513,(919) 677-1166,2010-12-17,1 - Restaurant,-78.76757274,35.83022565,"35.83023273541127, -78.76757538569971"
665,04092016243,SNACK SHOP,4101 NC-HWY 55,,CARY,NC,27519,(919) 380-8403,2012-09-12,1 - Restaurant,-78.87450918,35.82401506,"35.824022137787324, -78.8745118662136"
721,04092016464,SUBWAY #57792,2736 NC HWY 55,,CARY,NC,27519,(919) 521-8541,2013-07-16,1 - Restaurant,-78.87103634,35.7854741,"35.78548117550243, -78.87103902369007"
767,04092016600,LUGANO RISTORANTE,1060 DARRINGTON DR,,CARY,NC,27513,(919) 468-7229,2014-01-21,1 - Restaurant,-78.81615499,35.7998881,"35.79989517361692, -78.816157658453"
